QuestionText,Label
"Treba mi savjet doktora: beba se guši i ne može doći do daha.",True
"Dobar dan, kada je vrijeme za prvu posjetu zubaru?",False
"Zanima me sljedeće: kako izgleda zdrav ritam hranjenja za uzrast od 7 mjeseci?",False
"Beba povraća bez prestanka već nekoliko sati?",True
"Beba ima ukočen vrat i ne podnosi svjetlo. Šta mi savjetujete?",True
"Koje vitamine treba davati bebi. Šta mi savjetujete?",False
"Da li je u redu koristiti cuclu?",False
"Imam pitanje: kada mogu očekivati da beba počne sjediti sama?",False
"Molim savjet - koža oko usta i noktiju izgleda siva.",True
"Treba mi savjet doktora: beba ima ukočen vrat i ne podnosi svjetlo.",True
"Treba mi savjet doktora: da li je u redu koristiti cuclu.",False
"Beba se guši i ne može doći do daha?",True
"Brinem se jer beba je pala i sada povraća i jako je pospana.",True
"Brinem se jer dijete ne diše normalno i teško hvata zrak.",True
"Imam pitanje: beba ne mokri više od 8 sati?",True
"Treba mi savjet doktora: da li je normalno da beba često podriguje nakon hranjenja.",False
"Pojavio se osip koji se brzo širi po tijelu, šta da radim?",True
"Molim savjet - dijete diše veoma brzo i teško.",True
"Dobar dan, da li je normalno da beba često podriguje nakon hranjenja?",False
"Treba mi savjet doktora: koje su preporuke za prve cipelice.",False
"Beba ima visoku temperaturu preko 39 stepeni?",True
"Imam pitanje: pojavio se osip koji se brzo širi po tijelu?",True
"Imam pitanje: da li je u redu koristiti cuclu?",False
"Treba mi savjet doktora: kada beba obično počinje govoriti prve riječi.",False
"Dobar dan, kada beba počinje jesti čvrstu hranu?",False
"Dobar dan, dijete je progutalo nešto strano ili moguć otrov?",True
"Brinem se jer da li je u redu da beba spava na stomaku uz nadzor.",False
"Molim savjet - beba ne mokri više od 8 sati.",True
"Imam pitanje: kada se preporučuje prva redovna vakcina?",False
"Poštovani doktore, primijetila sam krv u povraćanju kod bebe?",False
"Dijete je na trenutak izgubilo svijest, šta da radim?",True
"Treba mi savjet doktora: beba hripa i uvlači rebra pri disanju.",True
"Koliko puta dnevno treba mijenjati pelene. Šta mi savjetujete?",False
"Poštovani doktore, pojavio se osip koji se brzo širi po tijelu?",False
"Da li trebam brinuti ako beba ne voli određenu hranu, šta da radim?",False
"Dijete je progutalo nešto strano ili moguć otrov. Šta mi savjetujete?",True
"Imam pitanje: dijete ne diše normalno i teško hvata zrak?",True
"Dijete je dobilo grčeve/konvulzije, šta da radim?",True
"Beba ima temperaturu a mlađa je od tri mjeseca. Šta mi savjetujete?",True
"Molim savjet - kako pripremiti bebu za prvi izlet vani.",False
"Poštovani doktore, koje vitamine treba davati bebi?",False
"Imam pitanje: kako izgleda zdrav ritam hranjenja za uzrast od 22 mjeseci?",False
"Treba mi savjet doktora: kako pripremiti bebu za prvi izlet vani.",True
"Zanima me sljedeće: koliko sati sna je normalno za bebu od 7 mjeseci?",False
"Brinem se jer da li je u redu koristiti cuclu.",False
"Zanima me sljedeće: da li je normalno da beba puno spava tokom dana?",False
"Treba mi savjet doktora: kada mogu očekivati da beba počne sjediti sama.",False
"Koje su preporuke za kupanje novorođenčeta?",False
"Brinem se jer koža bebe je postala jako blijeda ili žuta.",True
"Poštovani doktore, kako naučiti bebu da spava cijelu noć?",False
"Molim savjet - kada se preporučuje prva redovna vakcina.",False
"Imam pitanje: koža oko usta i noktiju izgleda siva?",True
"Poštovani doktore, dijete ne diše normalno i teško hvata zrak?",True
"Molim savjet - temperatura ne pada ni nakon lijeka već satima.",True
"Poštovani doktore, da li je u redu da beba spava na stomaku uz nadzor?",False
"Dijete diše veoma brzo i teško. Šta mi savjetujete?",True
"Molim savjet - primijetila sam krv u stolici kod bebe.",True
"Poštovani doktore, beba se guši i ne može doći do daha?",True
"Zanima me sljedeće: kada beba počinje jesti čvrstu hranu?",False
"Novorođenče odbija svaki obrok i letargično je, šta da radim?",True
"Treba mi savjet doktora: novorođenče odbija svaki obrok i letargično je.",True
"Imam pitanje: kada mogu očekivati da beba počne sjediti sama?",False
"Imam pitanje: koje su preporuke za prve cipelice?",False
"Zanima me sljedeće: kada se preporučuje prva redovna vakcina?",False
"Zanima me sljedeće: beba ima temperaturu a mlađa je od tri mjeseca?",True
"Kada mogu očekivati da beba počne sjediti sama?",False
"Beba se guši i ne može doći do daha?",True
"Imam pitanje: beba hripa i uvlači rebra pri disanju?",False
"Dobar dan, novorođenče odbija svaki obrok i letargično je?",True
"Kako pripremiti bebu za prvi izlet vani, šta da radim?",False
"Treba mi savjet doktora: da li je normalno da beba puno spava tokom dana.",False
"Molim savjet - dijete je jako pospano i teško ga je probuditi.",True
"Treba mi savjet doktora: koje igračke su prikladne za uzrast od 6 mjeseci.",False
"Koliko brzo bi trebalo beba da dobija na težini, šta da radim?",False
"Zanima me sljedeće: koje vitamine treba davati bebi?",False
"Kada beba obično počinje govoriti prve riječi?",False
"Dijete se opeklo i koža je jako crvena i mjehuri se?",True
"Kako naučiti bebu da spava cijelu noć. Šta mi savjetujete?",False
"Imam pitanje: dijete je dobilo grčeve/konvulzije?",True
"Dobar dan, da li je normalno da beba puno spava tokom dana?",False
"Dobar dan, dijete je jako pospano i teško ga je probuditi?",True
"Novorođenče odbija svaki obrok i letargično je?",True
"Koja hrana je najbolja za uvođenje u ishranu?",False
"Treba mi savjet doktora: da li trebam brinuti ako beba ne voli određenu hranu.",False
"Poštovani doktore, dijete je dobilo grčeve/konvulzije?",True
"Brinem se jer koliko sati sna je normalno za bebu od 8 mjeseci.",False
"Zanima me sljedeće: dijete se opeklo i koža je jako crvena i mjehuri se?",True
"Treba mi savjet doktora: koliko dugo obično traje faza kolika.",False
"Primijetila sam krv u stolici kod bebe?",True
"Kako naučiti bebu da spava cijelu noć, šta da radim?",False
"Molim savjet - beba ima ukočen vrat i ne podnosi svjetlo.",True
"Dobar dan, koje su preporuke za prve cipelice?",False
"Poštovani doktore, pojavio se osip koji se brzo širi po tijelu?",True
"Brinem se jer koliko je normalno da beba plače tokom dana.",False
"Novorođenče odbija svaki obrok i letargično je?",True
"Zanima me sljedeće: primijetila sam krv u povraćanju kod bebe?",True
"Pojavio se osip koji se brzo širi po tijelu. Šta mi savjetujete?",True
"Brinem se jer da li je normalno da beba često podriguje nakon hranjenja.",False
"Poštovani doktore, beba ima temperaturu a mlađa je od tri mjeseca?",True
"Brinem se jer koliko brzo bi trebalo beba da dobija na težini.",False
"Treba mi savjet doktora: primijetila sam krv u povraćanju kod bebe.",True
"Zanima me sljedeće: dijete je na trenutak izgubilo svijest?",True
"Imam pitanje: dijete diše veoma brzo i teško?",True
"Dobar dan, kada mogu početi sa uvođenjem sokova?",False
"Da li trebam brinuti ako beba ne voli određenu hranu, šta da radim?",False
"Imam pitanje: beba ne mokri više od 8 sati?",True
"Dijete je progutalo nešto strano ili moguć otrov. Šta mi savjetujete?",True
"Treba mi savjet doktora: novorođenče odbija svaki obrok i letargično je.",True
"Dobar dan, dijete je jako pospano i teško ga je probuditi?",True
"Imam pitanje: beba jako plače i ne može se smiriti već duže vrijeme?",True
"Imam pitanje: koliko dugo obično traje faza kolika?",False
"Beba povraća bez prestanka već nekoliko sati?",True
"Beba povraća bez prestanka već nekoliko sati, šta da radim?",False
"Imam pitanje: primijetila sam krv u stolici kod bebe?",True
"Molim savjet - da li je u redu da beba spava na stomaku uz nadzor.",False
"Molim savjet - beba ima temperaturu a mlađa je od tri mjeseca.",True
"Dobar dan, kako naučiti bebu da spava cijelu noć?",False
"Treba mi savjet doktora: da li trebam brinuti ako beba ne voli određenu hranu.",False
"Treba mi savjet doktora: kada mogu početi sa uvođenjem sokova.",False
"Dobar dan, koliko je normalno da beba plače tokom dana?",False
"Poštovani doktore, dijete je progutalo nešto strano ili moguć otrov?",True
"Poštovani doktore, koliko brzo bi trebalo beba da dobija na težini?",False
"Dobar dan, kada beba počinje jesti čvrstu hranu?",False
"Brinem se jer kada mogu očekivati da beba počne sjediti sama.",False
"Brinem se jer da li je normalno da beba često podriguje nakon hranjenja.",False
"Molim savjet - beba se guši i ne može doći do daha.",True
"Koje su preporuke za kupanje novorođenčeta, šta da radim?",False
"Dobar dan, beba se guši i ne može doći do daha?",True
"Dijete je jako pospano i teško ga je probuditi, šta da radim?",False
"Koje igračke su prikladne za uzrast od 9 mjeseci, šta da radim?",False
"Imam pitanje: kada je vrijeme za prvu posjetu zubaru?",False
"Dobar dan, beba povraća bez prestanka već nekoliko sati?",True
"Dobar dan, da li je u redu da beba spava na stomaku uz nadzor?",False
"Molim savjet - kada se preporučuje prva redovna vakcina.",False
"Brinem se jer kada mogu očekivati da beba počne sjediti sama.",False
"Brinem se jer kada mogu očekivati da beba počne sjediti sama.",False
"Treba mi savjet doktora: koje su preporuke za kupanje novorođenčeta.",False
"Kada mogu očekivati da beba počne sjediti sama, šta da radim?",False
"Beba je pala i sada povraća i jako je pospana, šta da radim?",True
"Beba hripa i uvlači rebra pri disanju. Šta mi savjetujete?",True
"Treba mi savjet doktora: kada beba počinje jesti čvrstu hranu.",False
"Dijete diše veoma brzo i teško, šta da radim?",True
"Poštovani doktore, kada beba obično počinje govoriti prve riječi?",False
"Beba ima jaku bol u stomaku i ne miče se, šta da radim?",True
"Zanima me sljedeće: koja hrana je najbolja za uvođenje u ishranu?",False
"Treba mi savjet doktora: koža oko usta i noktiju izgleda siva.",True
"Brinem se jer koža oko usta i noktiju izgleda siva.",True
"Brinem se jer koje su preporuke za kupanje novorođenčeta.",False
"Zanima me sljedeće: koje su preporuke za kupanje novorođenčeta?",False
"Treba mi savjet doktora: dijete diše veoma brzo i teško.",True
"Koliko brzo bi trebalo beba da dobija na težini. Šta mi savjetujete?",False
"Beba ima jaku bol u stomaku i ne miče se?",True
"Poštovani doktore, koliko sati sna je normalno za bebu od 19 mjeseci?",False
"Poštovani doktore, beba ima visoku temperaturu preko 39 stepeni?",True
"Kako uspostaviti stabilnu rutinu spavanja. Šta mi savjetujete?",False
"Dijete je na trenutak izgubilo svijest?",True
"Kada se preporučuje prva redovna vakcina?",False
"Imam pitanje: kada je vrijeme za prvu posjetu zubaru?",False
"Koža oko usta i noktiju izgleda siva. Šta mi savjetujete?",True
"Zanima me sljedeće: kako izgleda zdrav ritam hranjenja za uzrast od 11 mjeseci?",False
"Brinem se jer koža oko usta i noktiju izgleda siva.",True
"Beba povraća bez prestanka već nekoliko sati. Šta mi savjetujete?",True
"Dobar dan, koje su preporuke za kupanje novorođenčeta?",False
"Usne i koža oko usta su mu/joj modre. Šta mi savjetujete?",True
"Zanima me sljedeće: beba ima jaku bol u stomaku i ne miče se?",True
"Molim savjet - kada mogu početi sa uvođenjem sokova.",False
"Brinem se jer beba ima ukočen vrat i ne podnosi svjetlo.",True
"Treba mi savjet doktora: kada beba počinje jesti čvrstu hranu.",False
"Zanima me sljedeće: dijete je dobilo grčeve/konvulzije?",True
"Koje su preporuke za prve cipelice?",False
"Koliko sati sna je normalno za bebu od 8 mjeseci?",False
"Da li je u redu koristiti cuclu. Šta mi savjetujete?",False
"Kako izgleda zdrav ritam hranjenja za uzrast od 7 mjeseci?",False
"Dobar dan, koža oko usta i noktiju izgleda siva?",True
"Dobar dan, beba hripa i uvlači rebra pri disanju?",True
"Koje vitamine treba davati bebi?",False
"Brinem se jer koliko je normalno da beba plače tokom dana.",False
"Beba se guši i ne može doći do daha?",True
"Molim savjet - dijete se opeklo i koža je jako crvena i mjehuri se.",True
"Zanima me sljedeće: kada beba počinje jesti čvrstu hranu?",False
"Dobar dan, kada je vrijeme za prvu posjetu zubaru?",False
"Koje su preporuke za prve cipelice. Šta mi savjetujete?",False
"Poštovani doktore, usne i koža oko usta su mu/joj modre?",True
"Dobar dan, kada se preporučuje prva redovna vakcina?",False
"Molim savjet - dijete se opeklo i koža je jako crvena i mjehuri se.",True
"Molim savjet - usne i koža oko usta su mu/joj modre.",True
"Brinem se jer koja hrana je najbolja za uvođenje u ishranu.",False
"Imam pitanje: kako naučiti bebu da spava cijelu noć?",False
"Brinem se jer primijetila sam krv u stolici kod bebe.",True
"Beba ima jaku bol u stomaku i ne miče se?",True
"Dobar dan, temperatura ne pada ni nakon lijeka već satima?",True
"Koje su preporuke za prve cipelice, šta da radim?",False
"Beba povraća bez prestanka već nekoliko sati?",True
"Koja hrana je najbolja za uvođenje u ishranu?",False
"Beba jako plače i ne može se smiriti već duže vrijeme, šta da radim?",True
"Imam pitanje: beba ima ukočen vrat i ne podnosi svjetlo?",True
"Kako uspostaviti stabilnu rutinu spavanja?",False
"Poštovani doktore, temperatura ne pada ni nakon lijeka već satima?",True
"Molim savjet - koje vitamine treba davati bebi.",False
"Dobar dan, koža oko usta i noktiju izgleda siva?",False
"Molim savjet - dijete je dobilo grčeve/konvulzije.",True
"Zanima me sljedeće: kada beba obično počinje govoriti prve riječi?",False
"Poštovani doktore, koliko brzo bi trebalo beba da dobija na težini?",False
"Koža bebe je postala jako blijeda ili žuta?",True
"Dijete se opeklo i koža je jako crvena i mjehuri se, šta da radim?",True
"Molim savjet - kada se preporučuje prva redovna vakcina.",False
"Imam pitanje: beba jako plače i ne može se smiriti već duže vrijeme?",True
"Treba mi savjet doktora: dijete je dobilo grčeve/konvulzije.",True
"Zanima me sljedeće: kada beba obično počinje govoriti prve riječi?",False
"Treba mi savjet doktora: dijete se opeklo i koža je jako crvena i mjehuri se.",True
"Molim savjet - kako uspostaviti stabilnu rutinu spavanja.",False
"Brinem se jer beba se guši i ne može doći do daha.",True
"Beba ima temperaturu a mlađa je od tri mjeseca?",True
"Imam pitanje: beba hripa i uvlači rebra pri disanju?",True
"Dobar dan, koje igračke su prikladne za uzrast od 18 mjeseci?",False
"Poštovani doktore, kako izgleda zdrav ritam hranjenja za uzrast od 2 mjeseci?",False
"Zanima me sljedeće: koja hrana je najbolja za uvođenje u ishranu?",False
"Brinem se jer da li je u redu da beba spava na stomaku uz nadzor.",False
"Zanima me sljedeće: dijete ne diše normalno i teško hvata zrak?",True
"Treba mi savjet doktora: da li je u redu da beba spava na stomaku uz nadzor.",False
"Imam pitanje: novorođenče odbija svaki obrok i letargično je?",True
"Da li je normalno da beba puno spava tokom dana?",False
"Imam pitanje: primijetila sam krv u povraćanju kod bebe?",True
"Zanima me sljedeće: koje su preporuke za prve cipelice?",False
"Novorođenče odbija svaki obrok i letargično je?",True
"Molim savjet - kada beba obično počinje govoriti prve riječi.",False
"Imam pitanje: da li trebam brinuti ako beba ne voli određenu hranu?",False
"Koje vitamine treba davati bebi?",False
"Poštovani doktore, novorođenče odbija svaki obrok i letargično je?",True
"Dobar dan, beba ima temperaturu a mlađa je od tri mjeseca?",True
"Kada se preporučuje prva redovna vakcina. Šta mi savjetujete?",False
"Molim savjet - dijete je progutalo nešto strano ili moguć otrov.",True
"Zanima me sljedeće: kada beba počinje jesti čvrstu hranu?",False
"Zanima me sljedeće: da li je normalno da beba puno spava tokom dana?",False
"Poštovani doktore, beba ne mokri više od 8 sati?",True
"Koža bebe je postala jako blijeda ili žuta, šta da radim?",True
"Kada se preporučuje prva redovna vakcina?",False
"Kada mogu početi sa uvođenjem sokova?",False
"Imam pitanje: beba ima jaku bol u stomaku i ne miče se?",True
"Zanima me sljedeće: dijete ne diše normalno i teško hvata zrak?",True
"Brinem se jer da li je normalno da beba često podriguje nakon hranjenja.",False
"Poštovani doktore, primijetila sam krv u povraćanju kod bebe?",True
"Kako uspostaviti stabilnu rutinu spavanja, šta da radim?",False
"Molim savjet - da li je normalno da beba često podriguje nakon hranjenja.",False
"Zanima me sljedeće: kako naučiti bebu da spava cijelu noć?",False
"Kako uspostaviti stabilnu rutinu spavanja?",False
"Beba ima ukočen vrat i ne podnosi svjetlo?",False
"Koje vitamine treba davati bebi?",False
"Brinem se jer koje su preporuke za prve cipelice.",False
"Brinem se jer pojavio se osip koji se brzo širi po tijelu.",True
"Beba ima ukočen vrat i ne podnosi svjetlo?",True
"Dobar dan, beba je pala i sada povraća i jako je pospana?",True
"Novorođenče odbija svaki obrok i letargično je. Šta mi savjetujete?",True
"Dobar dan, da li je u redu koristiti cuclu?",False
"Dijete ne diše normalno i teško hvata zrak?",True
"Zanima me sljedeće: da li je u redu koristiti cuclu?",False
"Molim savjet - koža oko usta i noktiju izgleda siva.",True
"Kada beba obično počinje govoriti prve riječi?",False
"Beba ima temperaturu a mlađa je od tri mjeseca, šta da radim?",True
"Koliko sati sna je normalno za bebu od 24 mjeseci?",False
"Poštovani doktore, koja hrana je najbolja za uvođenje u ishranu?",False
"Molim savjet - dijete je progutalo nešto strano ili moguć otrov.",True
"Imam pitanje: kako naučiti bebu da spava cijelu noć?",False
"Imam pitanje: temperatura ne pada ni nakon lijeka već satima?",True
"Brinem se jer da li je u redu koristiti cuclu.",False
"Dijete je progutalo nešto strano ili moguć otrov, šta da radim?",True
"Da li je u redu koristiti cuclu, šta da radim?",False
"Brinem se jer koliko je normalno da beba plače tokom dana.",False
"Brinem se jer dijete je na trenutak izgubilo svijest.",True
"Dobar dan, kako naučiti bebu da spava cijelu noć?",False
"Koža bebe je postala jako blijeda ili žuta?",True
"Treba mi savjet doktora: beba se guši i ne može doći do daha.",True
"Imam pitanje: kako naučiti bebu da spava cijelu noć?",False
"Poštovani doktore, kako naučiti bebu da spava cijelu noć?",False
"Kada se preporučuje prva redovna vakcina?",False
"Dijete diše veoma brzo i teško. Šta mi savjetujete?",True
"Brinem se jer kada se preporučuje prva redovna vakcina.",False
"Novorođenče odbija svaki obrok i letargično je. Šta mi savjetujete?",True
"Imam pitanje: kada mogu početi sa uvođenjem sokova?",False
"Kako pripremiti bebu za prvi izlet vani, šta da radim?",False
"Molim savjet - koliko brzo bi trebalo beba da dobija na težini.",False
"Molim savjet - da li trebam brinuti ako beba ne voli određenu hranu.",False
"Molim savjet - da li je normalno da beba puno spava tokom dana.",False
"Treba mi savjet doktora: primijetila sam krv u povraćanju kod bebe.",True
"Koliko dugo obično traje faza kolika. Šta mi savjetujete?",False
"Poštovani doktore, koliko sati sna je normalno za bebu od 7 mjeseci?",False
"Kako naučiti bebu da spava cijelu noć?",False
"Imam pitanje: koliko dugo obično traje faza kolika?",False
"Brinem se jer kako uspostaviti stabilnu rutinu spavanja.",False
"Brinem se jer novorođenče odbija svaki obrok i letargično je.",True
"Treba mi savjet doktora: beba je pala i sada povraća i jako je pospana.",True
"Poštovani doktore, usne i koža oko usta su mu/joj modre?",True
"Treba mi savjet doktora: kada se preporučuje prva redovna vakcina.",False
"Dobar dan, beba ima temperaturu a mlađa je od tri mjeseca?",True
"Brinem se jer kako pripremiti bebu za prvi izlet vani.",False
"Poštovani doktore, beba ima jaku bol u stomaku i ne miče se?",True
"Molim savjet - kada je vrijeme za prvu posjetu zubaru.",False
"Dobar dan, beba se guši i ne može doći do daha?",True
"Brinem se jer kada beba obično počinje govoriti prve riječi.",False
"Koža oko usta i noktiju izgleda siva. Šta mi savjetujete?",True
"Zanima me sljedeće: koliko je normalno da beba plače tokom dana?",False
"Imam pitanje: pojavio se osip koji se brzo širi po tijelu?",True
"Zanima me sljedeće: beba ne mokri više od 8 sati?",True
"Koliko sati sna je normalno za bebu od 5 mjeseci. Šta mi savjetujete?",False
"Novorođenče odbija svaki obrok i letargično je?",True
"Brinem se jer dijete je progutalo nešto strano ili moguć otrov.",False
"Molim savjet - koliko brzo bi trebalo beba da dobija na težini.",False
"Imam pitanje: dijete je progutalo nešto strano ili moguć otrov?",True
"Kada se preporučuje prva redovna vakcina, šta da radim?",False
"Zanima me sljedeće: dijete je na trenutak izgubilo svijest?",True
"Temperatura ne pada ni nakon lijeka već satima, šta da radim?",True
"Imam pitanje: da li je u redu koristiti cuclu?",False
"Imam pitanje: kada beba obično počinje govoriti prve riječi?",False
"Kada mogu početi sa uvođenjem sokova?",False
"Brinem se jer beba ima temperaturu a mlađa je od tri mjeseca.",True
"Treba mi savjet doktora: koja hrana je najbolja za uvođenje u ishranu.",False
"Dobar dan, kako pripremiti bebu za prvi izlet vani?",False
"Beba ima temperaturu a mlađa je od tri mjeseca?",True
"Treba mi savjet doktora: koliko sati sna je normalno za bebu od 16 mjeseci.",False
"Imam pitanje: beba ima jaku bol u stomaku i ne miče se?",True
"Treba mi savjet doktora: kako uspostaviti stabilnu rutinu spavanja.",False
"Treba mi savjet doktora: koža oko usta i noktiju izgleda siva.",True
"Dijete je progutalo nešto strano ili moguć otrov. Šta mi savjetujete?",True
"Koža oko usta i noktiju izgleda siva, šta da radim?",False
"Zanima me sljedeće: kada mogu početi sa uvođenjem sokova?",False
"Molim savjet - primijetila sam krv u stolici kod bebe.",True
"Molim savjet - usne i koža oko usta su mu/joj modre.",True
"Dobar dan, dijete diše veoma brzo i teško?",True
"Imam pitanje: novorođenče odbija svaki obrok i letargično je?",True
"Dijete je jako pospano i teško ga je probuditi, šta da radim?",True
"Imam pitanje: pojavio se osip koji se brzo širi po tijelu?",True
"Koliko je normalno da beba plače tokom dana?",False
"Dijete je na trenutak izgubilo svijest. Šta mi savjetujete?",True
"Imam pitanje: beba povraća bez prestanka već nekoliko sati?",True
"Zanima me sljedeće: koliko brzo bi trebalo beba da dobija na težini?",False
"Dijete je progutalo nešto strano ili moguć otrov. Šta mi savjetujete?",True
"Poštovani doktore, beba ima jaku bol u stomaku i ne miče se?",True
"Treba mi savjet doktora: da li trebam brinuti ako beba ne voli određenu hranu.",False
"Brinem se jer dijete se opeklo i koža je jako crvena i mjehuri se.",True
"Kada mogu očekivati da beba počne sjediti sama. Šta mi savjetujete?",False
"Novorođenče odbija svaki obrok i letargično je, šta da radim?",True
"Treba mi savjet doktora: koje su preporuke za prve cipelice.",False
"Imam pitanje: dijete je na trenutak izgubilo svijest?",True
"Brinem se jer koliko dugo obično traje faza kolika.",False
"Da li je u redu koristiti cuclu, šta da radim?",False
"Poštovani doktore, kako pripremiti bebu za prvi izlet vani?",False
"Molim savjet - kada se preporučuje prva redovna vakcina.",False
"Zanima me sljedeće: dijete diše veoma brzo i teško?",True
"Zanima me sljedeće: kada beba obično počinje govoriti prve riječi?",False
"Koliko dugo obično traje faza kolika. Šta mi savjetujete?",False
"Temperatura ne pada ni nakon lijeka već satima, šta da radim?",True
"Da li je normalno da beba često podriguje nakon hranjenja. Šta mi savjetujete?",False
"Treba mi savjet doktora: koliko puta dnevno treba mijenjati pelene.",False
"Koliko je normalno da beba plače tokom dana?",False
"Zanima me sljedeće: kako pripremiti bebu za prvi izlet vani?",False
"Beba povraća bez prestanka već nekoliko sati. Šta mi savjetujete?",True
"Imam pitanje: beba hripa i uvlači rebra pri disanju?",True
"Zanima me sljedeće: primijetila sam krv u stolici kod bebe?",True
"Poštovani doktore, dijete je jako pospano i teško ga je probuditi?",True
"Kako naučiti bebu da spava cijelu noć, šta da radim?",False
"Kada mogu očekivati da beba počne sjediti sama, šta da radim?",False
"Brinem se jer kako uspostaviti stabilnu rutinu spavanja.",False
"Zanima me sljedeće: dijete je na trenutak izgubilo svijest?",False
"Kako pripremiti bebu za prvi izlet vani?",False
"Kada beba obično počinje govoriti prve riječi. Šta mi savjetujete?",False
"Da li je normalno da beba često podriguje nakon hranjenja, šta da radim?",False
"Dobar dan, kako izgleda zdrav ritam hranjenja za uzrast od 18 mjeseci?",False
"Pojavio se osip koji se brzo širi po tijelu, šta da radim?",True
"Zanima me sljedeće: kada mogu očekivati da beba počne sjediti sama?",False
"Poštovani doktore, dijete ne diše normalno i teško hvata zrak?",True
"Molim savjet - koliko je normalno da beba plače tokom dana.",False
"Primijetila sam krv u stolici kod bebe. Šta mi savjetujete?",True
"Beba ima visoku temperaturu preko 39 stepeni, šta da radim?",True
"Zanima me sljedeće: koliko sati sna je normalno za bebu od 15 mjeseci?",False
"Treba mi savjet doktora: koža oko usta i noktiju izgleda siva.",True
"Brinem se jer da li je normalno da beba često podriguje nakon hranjenja.",False
"Brinem se jer kako izgleda zdrav ritam hranjenja za uzrast od 6 mjeseci.",False
"Treba mi savjet doktora: koje vitamine treba davati bebi.",False
"Imam pitanje: koje igračke su prikladne za uzrast od 18 mjeseci?",False
"Koliko je normalno da beba plače tokom dana?",False
"Poštovani doktore, beba ne mokri više od 8 sati?",True
"Poštovani doktore, koža oko usta i noktiju izgleda siva?",True
"Beba ne mokri više od 8 sati?",True
"Molim savjet - kada mogu početi sa uvođenjem sokova.",False
"Imam pitanje: dijete diše veoma brzo i teško?",True
"Beba ima visoku temperaturu preko 39 stepeni?",True
"Da li je u redu koristiti cuclu. Šta mi savjetujete?",False
"Dobar dan, novorođenče odbija svaki obrok i letargično je?",True
"Imam pitanje: novorođenče odbija svaki obrok i letargično je?",True
"Treba mi savjet doktora: temperatura ne pada ni nakon lijeka već satima.",True
"Dobar dan, dijete je dobilo grčeve/konvulzije?",True
"Brinem se jer kada beba obično počinje govoriti prve riječi.",True
"Usne i koža oko usta su mu/joj modre, šta da radim?",True
"Koje su preporuke za kupanje novorođenčeta?",False
"Zanima me sljedeće: koje su preporuke za kupanje novorođenčeta?",False
"Brinem se jer dijete je jako pospano i teško ga je probuditi.",True
"Treba mi savjet doktora: koliko puta dnevno treba mijenjati pelene.",False
"Imam pitanje: dijete se opeklo i koža je jako crvena i mjehuri se?",True
"Dobar dan, koliko puta dnevno treba mijenjati pelene?",False
"Da li je normalno da beba često podriguje nakon hranjenja?",False
"Zanima me sljedeće: kada mogu očekivati da beba počne sjediti sama?",False
"Zanima me sljedeće: kada se preporučuje prva redovna vakcina?",False
"Usne i koža oko usta su mu/joj modre. Šta mi savjetujete?",True
"Imam pitanje: kako uspostaviti stabilnu rutinu spavanja?",False
"Dobar dan, kako uspostaviti stabilnu rutinu spavanja?",False
"Kako uspostaviti stabilnu rutinu spavanja. Šta mi savjetujete?",False
"Poštovani doktore, dijete je progutalo nešto strano ili moguć otrov?",True
"Molim savjet - da li je u redu koristiti cuclu.",False
"Kada mogu početi sa uvođenjem sokova. Šta mi savjetujete?",False
"Zanima me sljedeće: koža bebe je postala jako blijeda ili žuta?",True
"Treba mi savjet doktora: koja hrana je najbolja za uvođenje u ishranu.",False
"Molim savjet - kako uspostaviti stabilnu rutinu spavanja.",False
"Beba hripa i uvlači rebra pri disanju?",True
"Zanima me sljedeće: koje su preporuke za kupanje novorođenčeta?",False
"Brinem se jer kada mogu početi sa uvođenjem sokova.",False
"Imam pitanje: primijetila sam krv u stolici kod bebe?",True
"Poštovani doktore, primijetila sam krv u stolici kod bebe?",True
"Poštovani doktore, koliko puta dnevno treba mijenjati pelene?",False
"Imam pitanje: beba se guši i ne može doći do daha?",True
"Kada mogu početi sa uvođenjem sokova?",False
"Imam pitanje: kada mogu početi sa uvođenjem sokova?",False
"Da li trebam brinuti ako beba ne voli određenu hranu, šta da radim?",False
"Temperatura ne pada ni nakon lijeka već satima?",True
"Zanima me sljedeće: beba se guši i ne može doći do daha?",True
"Kako izgleda zdrav ritam hranjenja za uzrast od 16 mjeseci?",False
"Imam pitanje: koje su preporuke za kupanje novorođenčeta?",False
"Beba se guši i ne može doći do daha. Šta mi savjetujete?",True
"Imam pitanje: dijete je dobilo grčeve/konvulzije?",True
"Zanima me sljedeće: dijete je na trenutak izgubilo svijest?",True
"Dobar dan, koje igračke su prikladne za uzrast od 5 mjeseci?",False
"Kako izgleda zdrav ritam hranjenja za uzrast od 23 mjeseci, šta da radim?",False
"Brinem se jer usne i koža oko usta su mu/joj modre.",False
"Molim savjet - dijete je progutalo nešto strano ili moguć otrov.",True
"Imam pitanje: dijete je na trenutak izgubilo svijest?",True
"Dobar dan, da li je u redu koristiti cuclu?",False
"Brinem se jer da li trebam brinuti ako beba ne voli određenu hranu.",False
"Zanima me sljedeće: beba ne mokri više od 8 sati?",True
"Imam pitanje: dijete ne diše normalno i teško hvata zrak?",True
"Imam pitanje: beba ne mokri više od 8 sati?",True
"Kada mogu početi sa uvođenjem sokova, šta da radim?",False
